,Company,Date,Open,High,Low,Close,Adj Close,Volume
246,SUNTECK.NS,2020-05-12,158.75,168.0,156.0,165.600006,165.600006,247262
247,SUNTECK.NS,2020-05-13,174.899994,177.0,167.0,172.350006,172.350006,300348
248,SUNTECK.NS,2020-05-14,169.899994,172.25,162.0,165.050003,165.050003,202913
249,SUNTECK.NS,2020-05-15,166.050003,176.0,161.5,164.25,164.25,300059
250,SUPRAJIT.NS,2020-05-04,122.0,122.0,114.599998,115.099998,115.099998,94578
251,SUPRAJIT.NS,2020-05-05,115.900002,117.449997,114.449997,114.949997,114.949997,37774
252,SUPRAJIT.NS,2020-05-06,114.199997,115.25,112.199997,114.349998,114.349998,90222
253,SUPRAJIT.NS,2020-05-07,114.099998,114.5,112.650002,113.099998,113.099998,34562
254,SUPRAJIT.NS,2020-05-08,113.900002,115.0,112.0,112.349998,112.349998,29390
255,SUPRAJIT.NS,2020-05-11,112.349998,114.449997,111.300003,113.449997,113.449997,73345
256,SUPRAJIT.NS,2020-05-12,113.0,115.599998,111.300003,114.800003,114.800003,40773
257,SUPRAJIT.NS,2020-05-13,118.0,121.0,115.550003,120.050003,120.050003,204327
258,SUPRAJIT.NS,2020-05-14,119.900002,120.300003,115.199997,116.050003,116.050003,43675
259,SUPRAJIT.NS,2020-05-15,118.0,118.0,114.25,115.199997,115.199997,66155
260,SUPREMEIND.NS,2020-05-04,1060.0,1079.75,964.0,990.75,990.75,127056
261,SUPREMEIND.NS,2020-05-05,989.75,1007.9500119999999,972.650024,995.2000119999999,995.2000119999999,253223
262,SUPREMEIND.NS,2020-05-06,1008.7999880000001,1008.7999880000001,980.0,985.25,985.25,22087
263,SUPREMEIND.NS,2020-05-07,990.0,1020.75,986.099976,1002.849976,1002.849976,28285
264,SUPREMEIND.NS,2020-05-08,1009.75,1018.2000119999999,960.0,978.099976,978.099976,15089
265,SUPREMEIND.NS,2020-05-11,1000.900024,1000.900024,966.2999880000001,973.5,973.5,34110
266,SUPREMEIND.NS,2020-05-12,966.5,970.0,915.0499880000001,931.7000119999999,931.7000119999999,90971
267,SUPREMEIND.NS,2020-05-13,969.900024,979.849976,921.75,931.9500119999999,931.9500119999999,46942
268,SUPREMEIND.NS,2020-05-14,930.0,935.9500119999999,900.0,900.849976,900.849976,80794
269,SUPREMEIND.NS,2020-05-15,916.0,916.900024,892.0,909.25,909.25,34721
270,SUZLON.NS,2020-05-04,2.55,2.6,2.5,2.5,2.5,8917716
271,SUZLON.NS,2020-05-05,2.55,2.55,2.45,2.45,2.45,5304003
272,SUZLON.NS,2020-05-06,2.45,2.5,2.35,2.35,2.35,9542175
273,SUZLON.NS,2020-05-07,2.35,2.45,2.3,2.45,2.45,7140587
274,SUZLON.NS,2020-05-08,2.55,2.55,2.55,2.55,2.55,1924408
275,SUZLON.NS,2020-05-11,2.65,2.65,2.45,2.6,2.6,22506648
276,SUZLON.NS,2020-05-12,2.6,2.65,2.5,2.55,2.55,5248114
277,SUZLON.NS,2020-05-13,2.6,2.6,2.55,2.6,2.6,5240820
278,SUZLON.NS,2020-05-14,2.6,2.65,2.55,2.65,2.65,6085409
279,SUZLON.NS,2020-05-15,2.65,2.65,2.55,2.6,2.6,7368729
280,SWANENERGY.NS,2020-05-04,99.949997,113.400002,99.949997,103.550003,103.550003,213120
281,SWANENERGY.NS,2020-05-05,106.800003,108.75,101.75,103.300003,103.300003,151596
282,SWANENERGY.NS,2020-05-06,103.0,105.900002,100.400002,101.900002,101.900002,117091
283,SWANENERGY.NS,2020-05-07,103.5,104.25,101.300003,102.25,102.25,68275
284,SWANENERGY.NS,2020-05-08,102.800003,104.800003,100.0,100.099998,100.099998,121907
285,SWANENERGY.NS,2020-05-11,101.300003,101.349998,99.650002,100.050003,100.050003,78599
286,SWANENERGY.NS,2020-05-12,100.0,101.75,99.5,100.400002,100.400002,91315
287,SWANENERGY.NS,2020-05-13,101.0,102.400002,100.300003,100.599998,100.599998,63212
288,SWANENERGY.NS,2020-05-14,101.0,109.0,90.0,100.800003,100.800003,75152
289,SWANENERGY.NS,2020-05-15,102.0,102.25,100.5,100.550003,100.550003,57079
290,SYMPHONY.NS,2020-05-04,900.0,900.0,864.0499880000001,871.099976,871.099976,35229
291,SYMPHONY.NS,2020-05-05,878.0,918.75,852.2000119999999,863.599976,863.599976,48153
292,SYMPHONY.NS,2020-05-06,863.599976,873.4500119999999,838.5,839.5499880000001,839.5499880000001,38522
293,SYMPHONY.NS,2020-05-07,850.0,870.0,838.0,844.4500119999999,844.4500119999999,29133
294,SYMPHONY.NS,2020-05-08,850.0,859.9500119999999,825.0,827.650024,827.650024,18651
295,SYMPHONY.NS,2020-05-11,828.0,845.0,825.0,828.950012,828.950012,12373
296,SYMPHONY.NS,2020-05-12,833.900024,839.75,824.950012,832.700012,832.700012,14594
297,SYMPHONY.NS,2020-05-13,855.0,859.7999880000001,833.0,836.150024,836.150024,17230
298,SYMPHONY.NS,2020-05-14,835.0,839.0,820.0,823.650024,823.650024,13073
299,SYMPHONY.NS,2020-05-15,824.0,835.0,800.0,804.75,804.75,25063
300,SYNGENE.NS,2020-05-04,320.0,330.0,308.950012,319.850006,319.850006,568621
301,SYNGENE.NS,2020-05-05,325.5,325.850006,314.0,314.899994,314.899994,139478
302,SYNGENE.NS,2020-05-06,315.5,319.899994,310.0,312.600006,312.600006,158756
303,SYNGENE.NS,2020-05-07,311.850006,325.0,311.799988,317.350006,317.350006,202476
304,SYNGENE.NS,2020-05-08,318.100006,321.200012,312.5,315.549988,315.549988,157599
305,SYNGENE.NS,2020-05-11,321.0,324.25,316.0,317.549988,317.549988,319456
306,SYNGENE.NS,2020-05-12,318.0,325.0,311.25,319.649994,319.649994,473342
307,SYNGENE.NS,2020-05-13,333.0,333.0,316.799988,326.0,326.0,488971
308,SYNGENE.NS,2020-05-14,328.799988,342.899994,326.0,339.450012,339.450012,650284
309,SYNGENE.NS,2020-05-15,342.100006,347.149994,332.450012,338.200012,338.200012,419705
310,TCIEXP.NS,2020-05-04,677.549988,739.5,677.549988,710.799988,710.799988,62835
311,TCIEXP.NS,2020-05-05,708.0,734.950012,706.5,712.349976,712.349976,34503
312,TCIEXP.NS,2020-05-06,713.5,714.900024,692.049988,700.099976,700.099976,24320
313,TCIEXP.NS,2020-05-07,698.0,728.5,692.5,701.549988,701.549988,16766
314,TCIEXP.NS,2020-05-08,715.0,715.0,672.0,688.25,688.25,52631
315,TCIEXP.NS,2020-05-11,685.849976,685.849976,600.0,606.549988,606.549988,160620
316,TCIEXP.NS,2020-05-12,608.0,636.049988,608.0,615.75,615.75,85903
317,TCIEXP.NS,2020-05-13,638.0,639.0,615.049988,619.799988,619.799988,67163
318,TCIEXP.NS,2020-05-14,616.0,618.0,605.700012,613.099976,613.099976,25110
319,TCIEXP.NS,2020-05-15,615.0,619.950012,600.049988,603.099976,603.099976,14817
320,TCNSBRANDS.NS,2020-05-04,390.0,394.299988,375.149994,380.149994,380.149994,5689
321,TCNSBRANDS.NS,2020-05-05,380.149994,392.100006,377.899994,380.450012,380.450012,3499
322,TCNSBRANDS.NS,2020-05-06,380.049988,388.950012,371.25,376.549988,376.549988,4837
323,TCNSBRANDS.NS,2020-05-07,385.0,385.0,367.0,370.399994,370.399994,3483
324,TCNSBRANDS.NS,2020-05-08,380.299988,380.299988,366.049988,375.700012,375.700012,6514
325,TCNSBRANDS.NS,2020-05-11,379.950012,380.0,372.5,376.700012,376.700012,992
326,TCNSBRANDS.NS,2020-05-12,377.700012,390.450012,367.899994,373.350006,373.350006,263702
327,TCNSBRANDS.NS,2020-05-13,388.0,388.0,370.5,374.950012,374.950012,2518
328,TCNSBRANDS.NS,2020-05-14,374.899994,388.0,370.0,377.700012,377.700012,5240
329,TCNSBRANDS.NS,2020-05-15,383.0,383.0,355.25,363.25,363.25,6356
330,TTKPRESTIG.NS,2020-05-04,4785.0,4785.0,4570.0,4645.649902,4645.649902,8199
331,TTKPRESTIG.NS,2020-05-05,4650.149902,4705.600098,4640.0,4661.350098,4661.350098,2557
332,TTKPRESTIG.NS,2020-05-06,4769.950195,4769.950195,4601.200195,4665.149902,4665.149902,8216
333,TTKPRESTIG.NS,2020-05-07,4612.0,4700.0,4612.0,4635.399902,4635.399902,1043
334,TTKPRESTIG.NS,2020-05-08,4698.799805,4698.799805,4610.0,4638.5,4638.5,1614
335,TTKPRESTIG.NS,2020-05-11,4661.700195,4888.799805,4650.100098,4763.600098,4763.600098,5224
336,TTKPRESTIG.NS,2020-05-12,4790.0,4800.0,4702.549805,4734.350098,4734.350098,2307
337,TTKPRESTIG.NS,2020-05-13,4879.0,4879.0,4753.100098,4810.5,4810.5,6326
338,TTKPRESTIG.NS,2020-05-14,4801.100098,4842.950195,4762.850098,4807.700195,4807.700195,3351
339,TTKPRESTIG.NS,2020-05-15,4824.850098,4840.600098,4776.649902,4804.549805,4804.549805,1714
340,TVTODAY.NS,2020-05-04,194.899994,194.899994,186.199997,187.800003,187.800003,19637
341,TVTODAY.NS,2020-05-05,191.5,191.800003,183.5,184.600006,184.600006,17548
342,TVTODAY.NS,2020-05-06,186.0,186.0,180.149994,181.449997,181.449997,11329
343,TVTODAY.NS,2020-05-07,183.75,185.5,180.100006,183.850006,183.850006,13283
344,TVTODAY.NS,2020-05-08,187.0,190.0,182.0,183.350006,183.350006,22175
345,TVTODAY.NS,2020-05-11,186.0,187.0,180.899994,183.800003,183.800003,21420
346,TVTODAY.NS,2020-05-12,183.949997,187.699997,180.199997,183.850006,183.850006,36300
347,TVTODAY.NS,2020-05-13,191.699997,191.699997,182.100006,182.75,182.75,41564
348,TVTODAY.NS,2020-05-14,182.699997,184.0,174.0,175.25,175.25,183837
349,TVTODAY.NS,2020-05-15,179.800003,180.0,174.699997,175.149994,175.149994,80606
350,TV18BRDCST.NS,2020-05-04,19.0,19.5,18.549999,18.700001,18.700001,1742865
351,TV18BRDCST.NS,2020-05-05,18.9,19.200001,18.450001,18.5,18.5,1797383
352,TV18BRDCST.NS,2020-05-06,18.4,18.85,18.0,18.049999,18.049999,1626786
353,TV18BRDCST.NS,2020-05-07,18.1,18.5,18.049999,18.25,18.25,1208725
354,TV18BRDCST.NS,2020-05-08,18.9,20.299999,18.75,19.6,19.6,7520454
355,TV18BRDCST.NS,2020-05-11,20.5,21.35,19.9,21.049999,21.049999,7664469
356,TV18BRDCST.NS,2020-05-12,21.450001,23.700001,20.75,22.950001,22.950001,21514477
357,TV18BRDCST.NS,2020-05-13,24.25,24.25,22.65,22.9,22.9,6723319
358,TV18BRDCST.NS,2020-05-14,22.5,22.6,21.549999,21.700001,21.700001,3530147
359,TV18BRDCST.NS,2020-05-15,21.6,21.9,21.049999,21.5,21.5,2525788
360,TVSMOTOR.NS,2020-05-04,307.0,312.799988,304.100006,310.450012,310.450012,2608605
361,TVSMOTOR.NS,2020-05-05,315.0,321.899994,306.0,308.350006,308.350006,2536044
362,TVSMOTOR.NS,2020-05-06,303.0,330.0,301.549988,323.399994,323.399994,5164142
363,TVSMOTOR.NS,2020-05-07,321.0,328.899994,316.299988,320.75,320.75,3475639
364,TVSMOTOR.NS,2020-05-08,324.0,326.700012,310.100006,313.450012,313.450012,2425590
365,TVSMOTOR.NS,2020-05-11,319.299988,341.399994,315.0,333.799988,333.799988,6946543
366,TVSMOTOR.NS,2020-05-12,329.0,344.5,321.5,338.149994,338.149994,4095396
367,TVSMOTOR.NS,2020-05-13,348.899994,360.0,342.049988,344.899994,344.899994,4259118
368,TVSMOTOR.NS,2020-05-14,335.0,351.5,334.950012,342.350006,342.350006,3315226
369,TVSMOTOR.NS,2020-05-15,343.549988,346.0,333.600006,336.100006,336.100006,2132413
370,TAKE.NS,2020-05-04,57.0,58.0,55.25,55.25,55.25,81455
371,TAKE.NS,2020-05-05,56.5,56.799999,52.900002,53.650002,53.650002,55081
372,TAKE.NS,2020-05-06,54.450001,54.450001,51.099998,51.549999,51.549999,79563
373,TAKE.NS,2020-05-07,52.349998,52.75,50.0,51.849998,51.849998,38550
374,TAKE.NS,2020-05-08,53.75,54.400002,52.0,53.650002,53.650002,54652
375,TAKE.NS,2020-05-11,54.549999,56.299999,52.5,55.0,55.0,64676
376,TAKE.NS,2020-05-12,55.5,56.900002,52.25,53.599998,53.599998,57518
377,TAKE.NS,2020-05-13,55.400002,55.900002,54.049999,55.150002,55.150002,66328
378,TAKE.NS,2020-05-14,55.349998,57.0,54.0,54.299999,54.299999,38765
379,TAKE.NS,2020-05-15,55.349998,55.349998,53.0,54.200001,54.200001,28431
380,TASTYBITE.NS,2020-05-04,10350.0,10400.0,10001.0,10144.299805,10144.299805,1076
381,TASTYBITE.NS,2020-05-05,10400.0,10450.0,9875.0,9938.049805,9938.049805,920
382,TASTYBITE.NS,2020-05-06,9945.0,10651.0,9945.0,10182.5,10182.5,956
383,TASTYBITE.NS,2020-05-07,10270.0,10296.400391,9971.549805,10004.900391,10004.900391,1461
384,TASTYBITE.NS,2020-05-08,10040.0,10150.0,9787.299805,9848.200195,9848.200195,1411
385,TASTYBITE.NS,2020-05-11,10070.0,10100.200195,9850.0,9942.5,9942.5,1292
386,TASTYBITE.NS,2020-05-12,10001.299805,10001.299805,9600.0,9816.599609,9816.599609,1694
387,TASTYBITE.NS,2020-05-13,10199.799805,10199.799805,9821.0,9859.400391,9859.400391,1885
388,TASTYBITE.NS,2020-05-14,9799.950195,10050.0,9725.0,9957.200195,9957.200195,1261
389,TASTYBITE.NS,2020-05-15,9941.0,9990.0,9604.049805,9950.349609,9950.349609,2078
390,TCS.NS,2020-05-04,1966.0,1966.0,1913.6500239999998,1930.449951,1930.449951,3729348
391,TCS.NS,2020-05-05,1955.0999760000002,1977.0,1927.0,1932.75,1932.75,2905528
392,TCS.NS,2020-05-06,1939.800049,1953.699951,1893.5999760000002,1903.5999760000002,1903.5999760000002,3517431
393,TCS.NS,2020-05-07,1910.0,1934.449951,1883.3499760000002,1891.6500239999998,1891.6500239999998,3166754
394,TCS.NS,2020-05-08,1939.0999760000002,1939.5,1886.25,1893.4000239999998,1893.4000239999998,2686530
395,TCS.NS,2020-05-11,1909.0,1951.4000239999998,1909.0,1935.300049,1935.300049,2449841
396,TCS.NS,2020-05-12,1933.4000239999998,1956.5,1910.25,1949.5,1949.5,3256595
397,TCS.NS,2020-05-13,1994.0,1994.0,1925.6500239999998,1949.6500239999998,1949.6500239999998,2656665
398,TCS.NS,2020-05-14,1910.0,1923.0999760000002,1891.0999760000002,1902.3499760000002,1902.3499760000002,2263146
399,TCS.NS,2020-05-15,1916.0,1917.4000239999998,1865.199951,1892.9000239999998,1892.9000239999998,3173499
400,TATACONSUM.NS,2020-05-04,340.0,347.200012,333.0,334.950012,334.950012,3385449
401,TATACONSUM.NS,2020-05-05,339.0,342.899994,327.850006,329.5,329.5,2833246
402,TATACONSUM.NS,2020-05-06,331.450012,341.200012,325.649994,335.549988,335.549988,3642687
403,TATACONSUM.NS,2020-05-07,335.950012,344.600006,328.799988,341.299988,341.299988,3605449
404,TATACONSUM.NS,2020-05-08,347.0,355.5,344.100006,348.75,348.75,3247800
405,TATACONSUM.NS,2020-05-11,353.850006,365.0,349.049988,355.0,355.0,4792044
406,TATACONSUM.NS,2020-05-12,354.450012,363.299988,346.649994,358.700012,358.700012,3257800
407,TATACONSUM.NS,2020-05-13,375.0,375.0,348.5,356.350006,356.350006,8536848
408,TATACONSUM.NS,2020-05-14,350.0,364.5,350.0,362.799988,362.799988,5120801
409,TATACONSUM.NS,2020-05-15,353.100006,367.75,349.100006,352.200012,352.200012,9452258
410,TATAELXSI.NS,2020-05-04,780.0,788.549988,762.200012,768.099976,768.099976,309534
411,TATAELXSI.NS,2020-05-05,779.0,795.200012,765.049988,771.049988,771.049988,290754
412,TATAELXSI.NS,2020-05-06,779.0,779.0,755.0,765.25,765.25,281314
413,TATAELXSI.NS,2020-05-07,760.0,797.900024,760.0,789.549988,789.549988,469752
414,TATAELXSI.NS,2020-05-08,800.0,818.799988,752.200012,771.5,771.5,775101
415,TATAELXSI.NS,2020-05-11,780.0,793.0,770.049988,776.75,776.75,212308
416,TATAELXSI.NS,2020-05-12,778.0,805.0,762.650024,785.150024,785.150024,254500
417,TATAELXSI.NS,2020-05-13,815.0,815.0,772.0,783.650024,783.650024,542549
418,TATAELXSI.NS,2020-05-14,780.0,782.900024,759.0,771.950012,771.950012,236606
419,TATAELXSI.NS,2020-05-15,779.799988,788.400024,746.0,777.849976,777.849976,556735
420,TATAINVEST.NS,2020-05-04,728.0,728.549988,709.0,710.900024,710.900024,18342
421,TATAINVEST.NS,2020-05-05,711.049988,720.450012,691.049988,693.950012,693.950012,19903
422,TATAINVEST.NS,2020-05-06,703.0,717.0,686.150024,700.25,700.25,20789
423,TATAINVEST.NS,2020-05-07,701.0,712.5,693.0,695.049988,695.049988,6164
424,TATAINVEST.NS,2020-05-08,702.0,708.849976,681.0,687.400024,687.400024,10424
425,TATAINVEST.NS,2020-05-11,690.049988,703.0,687.0,688.75,688.75,6860
426,TATAINVEST.NS,2020-05-12,690.0,693.549988,675.049988,687.150024,687.150024,10933
427,TATAINVEST.NS,2020-05-13,702.0,707.75,695.0,695.900024,695.900024,12589
428,TATAINVEST.NS,2020-05-14,692.5,694.450012,676.25,679.650024,679.650024,13049
429,TATAINVEST.NS,2020-05-15,680.099976,686.049988,676.099976,678.849976,678.849976,6036
430,TATAMTRDVR.NS,2020-05-04,37.0,37.5,35.549999,36.0,36.0,3955475
431,TATAMTRDVR.NS,2020-05-05,36.900002,36.950001,34.599998,34.75,34.75,3579896
432,TATAMTRDVR.NS,2020-05-06,35.299999,36.150002,34.25,35.5,35.5,3139154
433,TATAMTRDVR.NS,2020-05-07,35.450001,35.849998,35.0,35.450001,35.450001,1368663
434,TATAMTRDVR.NS,2020-05-08,36.049999,36.25,34.799999,34.950001,34.950001,1646450
435,TATAMTRDVR.NS,2020-05-11,35.049999,38.200001,34.849998,35.950001,35.950001,14570142
436,TATAMTRDVR.NS,2020-05-12,35.5,36.400002,34.799999,36.0,36.0,2910341
437,TATAMTRDVR.NS,2020-05-13,37.849998,38.400002,36.0,36.349998,36.349998,5624230
438,TATAMTRDVR.NS,2020-05-14,35.5,36.150002,34.5,35.299999,35.299999,4562418
439,TATAMTRDVR.NS,2020-05-15,35.599998,35.700001,35.0,35.299999,35.299999,2053221
440,TATAMOTORS.NS,2020-05-04,87.0,87.199997,81.5,83.900002,83.900002,91159477
441,TATAMOTORS.NS,2020-05-05,86.0,86.800003,80.400002,80.900002,80.900002,57122148
442,TATAMOTORS.NS,2020-05-06,81.550003,83.949997,80.349998,83.199997,83.199997,53739248
443,TATAMOTORS.NS,2020-05-07,82.900002,84.650002,82.099998,82.5,82.5,31159970
444,TATAMOTORS.NS,2020-05-08,84.5,84.949997,80.550003,81.050003,81.050003,35362751
445,TATAMOTORS.NS,2020-05-11,81.449997,90.650002,81.400002,86.099998,86.099998,152588401
446,TATAMOTORS.NS,2020-05-12,85.949997,87.699997,83.5,86.199997,86.199997,77551590
447,TATAMOTORS.NS,2020-05-13,92.5,92.5,86.25,87.199997,87.199997,68086031
448,TATAMOTORS.NS,2020-05-14,83.949997,85.300003,82.550003,83.800003,83.800003,46340453
449,TATAMOTORS.NS,2020-05-15,84.699997,85.349998,82.800003,84.349998,84.349998,38569277
450,TATAPOWER.NS,2020-05-04,31.5,31.5,30.0,30.1,30.1,15845975
451,TATAPOWER.NS,2020-05-05,30.85,31.5,30.35,30.5,30.5,11702153
452,TATAPOWER.NS,2020-05-06,30.75,30.75,28.85,29.0,29.0,31848464
453,TATAPOWER.NS,2020-05-07,29.1,29.450001,28.799999,29.0,29.0,13470518
454,TATAPOWER.NS,2020-05-08,29.799999,29.799999,27.65,28.5,28.5,20376200
455,TATAPOWER.NS,2020-05-11,29.0,29.0,27.15,27.299999,27.299999,36502236
456,TATAPOWER.NS,2020-05-12,27.25,28.6,27.0,28.4,28.4,27226330
457,TATAPOWER.NS,2020-05-13,30.0,31.0,28.85,30.299999,30.299999,53613887
458,TATAPOWER.NS,2020-05-14,31.0,33.200001,30.5,30.9,30.9,69089712
459,TATAPOWER.NS,2020-05-15,31.0,31.799999,29.75,31.4,31.4,36934915
460,TATASTLBSL.NS,2020-05-04,17.65,17.65,16.549999,16.700001,16.700001,2323749
461,TATASTLBSL.NS,2020-05-05,17.4,17.4,16.65,16.75,16.75,1566768
462,TATASTLBSL.NS,2020-05-06,17.0,17.25,16.75,17.049999,17.049999,847404
463,TATASTLBSL.NS,2020-05-07,17.049999,17.4,16.9,17.0,17.0,792978
464,TATASTLBSL.NS,2020-05-08,17.25,17.5,16.65,16.799999,16.799999,1129617
465,TATASTLBSL.NS,2020-05-11,16.85,17.4,16.799999,16.85,16.85,2765353
466,TATASTLBSL.NS,2020-05-12,16.85,16.9,16.1,16.75,16.75,1821032
467,TATASTLBSL.NS,2020-05-13,17.549999,17.65,16.75,16.950001,16.950001,2244231
468,TATASTLBSL.NS,2020-05-14,16.85,16.9,16.35,16.5,16.5,1654503
469,TATASTLBSL.NS,2020-05-15,16.75,16.950001,16.4,16.700001,16.700001,1451949
470,TATASTEEL.NS,2020-05-04,285.0,286.149994,270.100006,273.600006,273.600006,12891459
471,TATASTEEL.NS,2020-05-05,279.0,282.399994,271.0,272.649994,272.649994,12182330
472,TATASTEEL.NS,2020-05-06,274.100006,280.450012,272.049988,277.75,277.75,9507731
473,TATASTEEL.NS,2020-05-07,275.450012,282.850006,274.649994,275.850006,275.850006,8958376
474,TATASTEEL.NS,2020-05-08,282.799988,284.0,272.0,272.899994,272.899994,9877755
475,TATASTEEL.NS,2020-05-11,275.549988,283.0,275.0,276.200012,276.200012,10907408
476,TATASTEEL.NS,2020-05-12,273.299988,276.799988,264.5,273.950012,273.950012,15040297
477,TATASTEEL.NS,2020-05-13,287.5,288.0,273.5,276.549988,276.549988,14723116
478,TATASTEEL.NS,2020-05-14,272.0,275.200012,267.299988,268.549988,268.549988,10796902
479,TATASTEEL.NS,2020-05-15,270.0,276.799988,268.799988,273.450012,273.450012,14976081
480,TEAMLEASE.NS,2020-05-04,1565.0,1623.949951,1530.0,1602.699951,1602.699951,10171
481,TEAMLEASE.NS,2020-05-05,1602.0,1624.25,1562.0,1588.800049,1588.800049,24275
482,TEAMLEASE.NS,2020-05-06,1552.0,1581.0,1550.0,1559.5,1559.5,1587
483,TEAMLEASE.NS,2020-05-07,1560.0,1595.0,1560.0,1564.300049,1564.300049,1173
484,TEAMLEASE.NS,2020-05-08,1579.949951,1582.650024,1551.0,1559.599976,1559.599976,1043
485,TEAMLEASE.NS,2020-05-11,1580.0,1580.0,1535.050049,1539.150024,1539.150024,1713
486,TEAMLEASE.NS,2020-05-12,1551.0,1551.0,1501.599976,1507.099976,1507.099976,2840
487,TEAMLEASE.NS,2020-05-13,1550.0,1588.0,1490.0,1495.75,1495.75,28367
488,TEAMLEASE.NS,2020-05-14,1490.0,1549.949951,1459.400024,1486.599976,1486.599976,6701
489,TEAMLEASE.NS,2020-05-15,1486.599976,1504.699951,1474.550049,1480.599976,1480.599976,2642
490,TECHM.NS,2020-05-04,515.0,519.75,498.0,502.450012,502.450012,14814506
491,TECHM.NS,2020-05-05,506.0,514.0,498.200012,499.950012,499.950012,5717678
492,TECHM.NS,2020-05-06,503.75,509.10000599999995,490.0,506.85000599999995,506.85000599999995,3781531
493,TECHM.NS,2020-05-07,508.0,525.849976,506.35000599999995,516.349976,516.349976,6799899
